"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WSFG"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-17",,,,,,"0.50","0.0","0.0","81","62","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-18",,,,,,"0.00","0.0","0.0","79","58","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-19",,,,,,"0.00","0.0","0.0","83","63","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-20",,,,,,"0.00","0.0","0.0","91","72","76",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-21",,,,,,"0.00","0.0","0.0","83","71","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-22",,,,,,"0.00","0.0","0.0","88","70","79",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-23",,,,,,"0.00","0.0","0.0","98","75","86",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-24",,,,,,"0.00","0.0","0.0","100","74","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-25",,,,,,"0.00","0.0","0.0","82","71","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-26",,,,,,"0.00","0.0","0.0","76","65","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-27",,,,,,"0.00","0.0","0.0","75","66","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-28",,,,,,"0.00","0.0","0.0","78","60","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-29",,,,,,"0.00","0.0","0.0","86","63","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-30",,,,,,"0.00","0.0","0.0","71","57","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-31",,,,,,"0.00","0.0","0.0","76","54","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-01",,,,,,"0.00","0.0","0.0","83","60","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-02",,,,,,"0.00","0.0","0.0","88","64","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-03",,,,,,"0.00","0.0","0.0","93","68","77",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-04",,,,,,"0.00","0.0","0.0","93","71","81",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-05",,,,,,"0.00","0.0","0.0","92","76","77",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-06",,,,,,"0.38","0.0","0.0","81","67","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-07",,,,,,"0.01","0.0","0.0","71","64","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-08",,,,,,"0.04","0.0","0.0","69","60","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-09",,,,,,"0.00","0.0","0.0","75","56","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-10",,,,,,"0.00","0.0","0.0","80","55","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-11",,,,,,"1.38","0.0","0.0","71","60","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-12",,,,,,"0.00","0.0","0.0","71","56","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-13",,,,,,"0.00","0.0","0.0","71","54","56",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-14",,,,,,"0.00","0.0","0.0","71","51","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-15",,,,,,"0.00","0.0","0.0","77","54","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-16",,,,,,"0.03","0.0","0.0","72","60","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-17",,,,,,"0.82","0.0","0.0","69","55","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-18",,,,,,"0.00","0.0","0.0","71","53","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-19",,,,,,"0.25","0.0","0.0","67","58","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-20",,,,,,"0.00","0.0","0.0","80","61","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-21",,,,,,"0.04","0.0","0.0","76","66","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-22",,,,,,"0.01","0.0","0.0","78","65","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-23",,,,,,"0.00","0.0","0.0","78","64","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-24",,,,,,"0.00","0.0","0.0","77","59","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-25",,,,,,"0.02","0.0","0.0","76","63","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-26",,,,,,"0.25","0.0","0.0","74","64","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-27",,,,,,"0.00","0.0","0.0","70","63","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-28",,,,,,"0.00","0.0","0.0","70","61","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-29",,,,,,"0.00","0.0","0.0","76","57","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-09-30",,,,,,"0.00","0.0","0.0","83","59","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-01",,,,,,"0.00","0.0","0.0","85","63","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-02",,,,,,"0.00","0.0","0.0","85","63","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-03",,,,,,"0.00","0.0","0.0","87","65","76",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-04",,,,,,"0.02","0.0","0.0","85","69","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-05",,,,,,"0.42","0.0","0.0","71","60","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-06",,,,,,"0.03","0.0","0.0","61","45","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-07",,,,,,"0.00","0.0","0.0","59","45","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-08",,,,,,"0.00","0.0","0.0","56","45","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-09",,,,,,"0.00","0.0","0.0","59","43","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-10",,,,,,"0.00","0.0","0.0","63","40","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-11",,,,,,"0.39","0.0","0.0","67","41","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-12",,,,,,"0.47","0.0","0.0","63","53","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-13",,,,,,"0.51","0.0","0.0","59","54","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-14",,,,,,"0.33","0.0","0.0","56","50","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-15",,,,,,"0.00","0.0","0.0","59","46","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-16",,,,,,"0.00","0.0","0.0","54","43","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-17",,,,,,"0.00","0.0","0.0","63","40","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-18",,,,,,"0.12","0.0","0.0","67","46","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-19",,,,,,"0.19","0.0","0.0","58","54","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-20",,,,,,"0.00","0.0","0.0","60","47","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-21",,,,,,"0.00","0.0","0.0","65","45","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-22",,,,,,"0.00","0.0","0.0","59","42","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-23",,,,,,"0.00","0.0","0.0","67","45","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-24",,,,,,"0.00","0.0","0.0","82","58","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-25",,,,,,"0.24","0.0","0.0","67","60","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-26",,,,,,"0.35","0.0","0.0","72","64","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-27",,,,,,"0.10","0.0","0.0","71","46","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-28",,,,,,"0.09","0.0","0.0","50","40","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-29",,,,,,"0.06","0.0","0.0","49","39","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-30",,,,,,"0.00","0.0","0.0","44","31","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-10-31",,,,,,"0.01","0.3","0.0","37","29","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-01",,,,,,"0.00","0.0","0.0","41","27","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-02",,,,,,"0.00","0.0","0.0","55","34","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-03",,,,,,"0.00","0.0","0.0","58","44","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-04",,,,,,"0.00","0.0","0.0","59","42","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-05",,,,,,"0.00","0.0","0.0","61","36","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-06",,,,,,"0.00","0.0","0.0","71","54","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-07",,,,,,"0.00","0.0","0.0","57","46","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-08",,,,,,"0.02","0.0","0.0","61","48","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-09",,,,,,"0.00","0.0","0.0","57","42","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-10",,,,,,"0.00","0.0","0.0","48","35","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-11",,,,,,"0.00","0.0","0.0","52","31","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-12",,,,,,"0.00","0.0","0.0","58","42","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-13",,,,,,"0.00","0.0","0.0","64","39","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-14",,,,,,"0.00","0.0","0.0","63","36","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-15",,,,,,"0.00","0.0","0.0","67","43","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-16",,,,,,"0.00","0.0","0.0","67","47","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-17",,,,,,"0.01","0.0","0.0","63","36","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-18",,,,,,"0.00","0.0","0.0","53","32","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-19",,,,,,"0.00","0.0","0.0","54","36","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-20",,,,,,"0.35","0.0","0.0","50","43","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-21",,,,,,"0.70","0.0","0.0","46","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-22",,,,,,"0.00","0.0","0.0","47","33","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-23",,,,,,"0.00","0.0","0.0","48","34","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-24",,,,,,"0.00","0.0","0.0","37","29","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-25",,,,,,"0.00","0.0","0.0","39","29","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-26",,,,,,"0.07","0.8","0.0","35","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-27",,,,,,"0.00","0.0","0.0","30","19","19",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-28",,,,,,"0.00","0.0","0.0","26","16","21",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-29",,,,,,"0.00","0.0","0.0","42","21","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-11-30",,,,,,"0.00","0.0","0.0","55","32","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-01",,,,,,"0.91","0.0","0.0","46","43","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-02",,,,,,"0.00","0.0","0.0","46","41","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-03",,,,,,"0.33","0.0","0.0","42","38","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-04",,,,,,"0.00","0.0","0.0","42","34","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-05",,,,,,"0.09","0.1","0.0","42","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-06",,,,,,"0.00","0.0","0.0","41","32","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-07",,,,,,"0.00","0.0","0.0","53","37","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-08",,,,,,"0.00","0.0","0.0","56","45","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-09",,,,,,"0.21","0.0","0.0","57","36","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-10",,,,,,"0.00","0.0","0.0","36","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-11",,,,,,"0.00","0.0","0.0","37","29","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-12",,,,,,"0.00","0.0","0.0","40","28","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-13",,,,,,"0.00","0.0","0.0","42","23","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-14",,,,,,"0.00","0.0","0.0","52","31","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-15",,,,,,"0.00","0.0","0.0","54","36","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-16",,,,,,"0.64","0.0","0.0","49","42","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-17",,,,,,"0.00","0.0","0.0","45","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-18",,,,,,"0.01","0.2","0.0","37","22","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-19",,,,,,"0.00","0.0","0.0","34","18","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-20",,,,,,"0.00","0.0","0.0","43","31","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-21",,,,,,"0.00","0.0","0.0","50","35","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-22",,,,,,"0.58","0.0","0.0","47","44","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-23",,,,,,"0.00","0.0","0.0","51","45","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-24",,,,,,"0.00","0.0","0.0","56","50","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-25",,,,,,"0.35","0.0","0.0","60","51","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-26",,,,,,"0.01","0.0","0.0","51","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-27",,,,,,"0.00","0.0","0.0","44","31","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-28",,,,,,"0.23","0.0","0.0","44","38","44",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-29",,,,,,"0.24","0.0","0.0","44","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-30",,,,,,"0.00","0.0","0.0","39","29","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-12-31",,,,,,"0.02","0.2","0.0","38","32","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-01",,,,,,"0.00","0.0","0.0","34","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-02",,,,,,"0.00","0.0","0.0","41","28","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-03",,,,,,"0.00","0.0","0.0","37","32","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-04",,,,,,"0.00","0.0","0.0","38","28","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-05",,,,,,"0.03","0.4","0.0","37","28","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-06",,,,,,"0.10","1.2","1.0","35","31","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-07",,,,,,"0.05","0.5","1.0","35","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-08",,,,,,"0.05","0.4","0.0","38","32","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-09",,,,,,"0.80","3.0","2.0","37","34","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-10",,,,,,"0.00","0.0","1.0","35","31","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-11",,,,,,"0.01","0.1","1.0","35","28","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-12",,,,,,"0.65","5.3","3.0","38","31","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-13",,,,,,"0.05","0.9","3.0","34","2","2",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-14",,,,,,"0.00","0.0","2.0","2","-9","-8",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-15",,,,,,"0.00","0.0","1.0","4","-9","2",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-16",,,,,,"0.00","0.0","1.0","5","-5","4",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-17",,,,,,"0.00","0.0","1.0","23","4","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-18",,,,,,"0.07","1.2","2.0","28","13","13",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-19",,,,,,"0.03","0.8","2.0","16","6","6",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-20",,,,,,"0.00","0.0","2.0","20","5","7",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-21",,,,,,"0.00","0.0","2.0","22","2","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-22",,,,,,"0.01","0.0","2.0","35","22","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-23",,,,,,"0.29","0.0","1.0","38","34","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-24",,,,,,"0.25","0.0","1.0","40","34","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-25",,,,,,"0.31","0.0","0.0","42","38","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-26",,,,,,"0.20","0.0","0.0","42","39","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-27",,,,,,"0.07","0.0","0.0","42","38","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-28",,,,,,"0.05","0.0","0.0","41","35","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-29",,,,,,"0.00","0.0","0.0","40","31","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-30",,,,,,"0.00","0.0","0.0","40","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-01-31",,,,,,"0.00","0.0","0.0","40","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-01",,,,,,"0.00","0.0","0.0","56","36","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-02",,,,,,"0.00","0.0","0.0","43","33","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-03",,,,,,"0.00","0.0","0.0","40","31","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-04",,,,,,"0.00","0.0","0.0","47","32","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-05",,,,,,"0.00","0.0","0.0","44","33","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-06",,,,,,"0.00","0.0","0.0","43","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-07",,,,,,"0.00","0.0","0.0","48","30","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-08",,,,,,"0.17","0.0","0.0","60","47","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-09",,,,,,"0.00","0.0","0.0","58","38","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-10",,,,,,"0.00","0.0","0.0","43","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-11",,,,,,"0.00","0.0","0.0","43","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-12",,,,,,"0.00","0.0","0.0","46","25","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-13",,,,,,"0.00","0.0","0.0","42","30","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-14",,,,,,"0.00","0.0","0.0","48","27","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-15",,,,,,"0.06","0.0","0.0","46","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-16",,,,,,"0.00","0.0","0.0","33","22","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-17",,,,,,"0.00","0.0","0.0","30","14","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-18",,,,,,"0.00","0.0","0.0","47","24","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-19",,,,,,"0.00","0.0","0.0","52","26","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-20",,,,,,"0.00","0.0","0.0","58","32","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-21",,,,,,"0.00","0.0","0.0","68","46","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-22",,,,,,"0.00","0.0","0.0","61","46","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-23",,,,,,"0.15","2.2","2.0","52","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-24",,,,,,"0.00","0.0","0.0","36","24","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-25",,,,,,"0.00","0.0","0.0","62","32","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-26",,,,,,"0.00","0.0","0.0","72","42","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-27",,,,,,"0.51","0.0","0.0","74","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-28",,,,,,"0.03","0.0","0.0","53","23","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-02-29",,,,,,"0.00","0.0","0.0","46","20","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-01",,,,,,"0.00","0.0","0.0","47","32","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-02",,,,,,"0.00","0.0","0.0","60","37","48",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-03",,,,,,"0.00","0.0","0.0","74","45","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-04",,,,,,"0.20","0.0","0.0","72","45","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-05",,,,,,"0.96","0.0","0.0","45","40","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-06",,,,,,"0.00","0.0","0.0","50","40","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2024-03-07",,,,,,"0.00","0.0","0.0","50","39","46",,
